1.9105,0.48206,1.3254,0.33953,-0.22178,-1.5125,14.8,3.5825,2.268,1.3414,-0.90794
4.6311,0.29951,2.7341,2.3355,2.6625,-2.5075,7.3,3.8052,1.3712,-5.575,-0.015703
0.69465,0.14989,0.46793,0.071504,-0.3199,0.47762,16.05,4.9185,4.2015,3.4594,0.34119
0.58561,-0.29621,0.16169,-0.53292,-0.0093433,1.4727,16.05,5.3638,4.89,0.58923,1.5903
-0.3358,-0.70251,-0.57328,-0.34007,-0.42522,-0.51742,16.05,5.1411,4.4816,0.27663,-0.90794
0.48338,0.47383,0.52918,-0.11898,-0.17102,-0.51742,-0.2,0.68801,0.19676,-0.85489,0.34119
-0.26083,-0.33327,-0.32829,-0.17824,-0.29162,-0.51742,-0.2,0.855,0.46011,-1.7832,-0.90794
0.32118,0.85953,0.65168,-0.58577,-0.37662,0.47762,-0.2,-0.31394,0.52778,0.79195,-0.65811
1.094,0.74835,1.0192,0.0095312,-0.10773,0.47762,-0.2,2.0239,2.2309,2.6057,0.84084
1.3503,2.4916,2.1216,-0.040059,-0.3199,-0.51742,-0.2,1.022,0.71976,-0.91667,-0.90794
-0.3099,-0.39504,-0.38954,0.16959,-0.51365,-0.51742,-0.2,0.52101,-0.070456,-0.020259,0.34119
0.7887,0.27754,0.59043,-0.20042,-0.26964,-0.51742,16.05,4.6958,3.8491,1.3414,-0.90794
-0.49663,-0.7629,-0.69578,-0.074986,-0.10773,-0.51742,-0.2,2.0239,2.1813,2.4703,0.84084
-0.49118,-0.65721,-0.63453,-0.56957,0.072026,1.4727,-0.2,-0.81492,-0.31136,-0.73225,0.84084
-0.6193,-0.52818,-0.63453,-0.51301,-0.22493,0.47762,-0.2,-0.81492,-0.35183,-0.94768,-0.65811
0.29665,-0.0052159,0.16169,-0.25288,-0.41885,0.47762,17.3,5.8091,5.4305,2.3679,-0.90794
1.4402,-0.37857,0.59043,-0.21067,-0.054437,-0.51742,-0.2,1.356,1.1503,-0.70786,-0.65811
0.69874,0.14577,0.46793,-0.61024,-0.23607,1.4727,-0.2,3.3599,4.3027,2.4703,0.84084
0.15217,0.47383,0.34544,-0.3148,-0.33752,-0.51742,-0.2,-0.98191,-0.66867,-0.078121,-0.65811
-0.47073,-0.56662,-0.57328,-0.26342,-0.26812,0.47762,-0.2,-0.64793,-0.04057,0.84624,0.84084
0.44386,-0.042277,0.22294,-0.093453,-0.47621,-1.5125,-0.2,1.5786,1.4486,1.3048,-0.65811
0.82823,3.1285,2.1829,-0.44667,-0.52034,0.47762,-0.2,1.8569,2.0569,-0.85489,0.34119
-0.10272,-0.38131,-0.26704,-0.094669,-0.21203,1.4727,-0.2,1.356,1.3213,1.8912,0.34119
-0.34534,-0.47053,-0.45079,0.34428,-0.29973,-2.5075,14.8,3.1372,1.6152,-0.70786,-0.90794
-0.43939,-0.487,-0.51203,-0.73834,-0.34679,1.4727,-0.2,3.5825,4.6481,2.3679,-0.65811
-0.37532,0.22676,-0.083297,-0.19883,-0.36428,-0.51742,16.05,4.9185,4.1563,1.4145,0.34119
-0.8074,-0.78349,-0.87952,-0.3148,-0.33752,-0.51742,-0.2,-0.98191,-0.66867,-0.078121,-0.65811
1.2589,1.8053,1.6929,-0.046877,-0.459,-1.5125,16.05,4.2505,3.1977,0.23704,-0.90794
0.025407,-0.17679,-0.083297,-0.070164,-0.14207,0.47762,-0.2,1.523,1.5696,0.8733,0.34119
0.60197,-0.090318,0.28419,0.31903,0.35912,-1.5125,4.8,3.8052,1.8057,-2.8011,1.055
-0.26355,-0.55289,-0.45079,-0.30131,-0.26812,0.47762,-0.2,2.6919,3.2331,3.3631,-0.65811
-0.011395,-0.25091,-0.14455,-0.54302,-0.36817,0.47762,-0.2,-0.31394,0.52778,-0.078121,-0.65811
-0.70109,-0.66819,-0.75702,-0.37455,-0.28138,0.47762,-0.2,-0.64793,-0.060489,0.81912,-0.65811
-0.56887,-0.57897,-0.63453,-0.41426,-0.0009688,0.47762,-0.2,-0.98191,-0.62746,0.1233,2.3398
-0.43121,-0.49524,-0.51203,0.0101,-0.38261,-1.5125,-0.2,0.855,0.44073,-0.97876,-0.90794
-0.13679,-0.347,-0.26704,3.8196,2.8744,-1.5125,4.8,1.022,-1.9094,0.8733,2.8395
-0.23902,-0.46642,-0.38954,-0.54463,-0.066972,1.4727,16.05,5.5864,5.1834,1.5597,1.5903
2.6901,0.91993,1.9991,0.1835,-0.58214,-1.5125,16.05,4.0278,2.8764,1.268,-0.90794
0.30619,-0.34837,-0.022049,-0.55877,-0.39633,0.47762,-0.2,3.3599,4.2803,3.3309,-0.65811
-0.72017,-0.42661,-0.63453,-0.060382,-0.45949,-1.5125,16.05,4.4732,3.5142,1.3048,-0.90794
-0.60295,-0.54465,-0.63453,-0.53039,-0.3162,0.47762,-0.2,-0.64793,-0.060489,-0.049158,-0.65811
0.32118,0.30362,0.34544,-0.78631,-0.40187,1.4727,-0.2,4.0278,5.3449,3.3631,-0.65811
-0.42984,0.059297,-0.20579,-0.094669,-0.21203,1.4727,-0.2,1.356,1.3213,1.8912,0.34119
-0.42984,-0.83016,-0.69578,-0.22165,-0.35939,0.47762,-0.2,-0.81492,-0.35183,0.79195,-0.65811
-0.20222,0.38598,0.10045,-0.45003,-0.56447,0.47762,-0.2,-0.48094,0.22621,0.76472,-0.65811
-0.0032167,-0.5927,-0.32829,0.080613,-0.27305,-1.5125,-0.2,-1.6499,-1.865,-0.91667,-0.65811
-0.20222,-0.28111,-0.26704,-0.51301,-0.22493,0.47762,-0.2,2.4693,2.8884,1.3048,-0.65811
-1.5645,-1.4409,-1.6713,-0.19957,-0.58023,-0.37051,0.49858,0.2238,-0.086049,-0.36346,-0.76206
1.7281,1.5208,1.8106,2.9597,0.28935,-0.81159,0.31254,1.3428,-0.14586,-2.8478,-2.1229
0.66507,2.2728,1.5427,0.91783,0.10812,0.070573,0.49858,0.2238,-0.066156,0.40418,0.59876
0.40885,0.97993,0.73923,1.9437,-0.95793,-0.81159,0.49858,-0.5222,-1.1538,-0.12808,-0.76206
1.461,7.7213,4.7568,2.2116,-1.2516,-1.2527,0.31254,-1.0817,-1.9471,-0.61913,-0.76206
0.89402,0.92716,1.0071,4.0861,-0.5304,-1.2527,0.12651,0.2238,-1.6054,-2.8478,-2.1229
0.21805,0.67651,0.47139,0.34009,-0.79366,-0.37051,0.68462,0.4103,0.161,-0.11864,-0.76206
2.0933,0.01029,1.2749,0.84819,0.10812,-0.37051,0.49858,0.2238,-0.086049,0.13514,-0.76206
0.098124,0.82162,0.47139,-0.96675,3.6511,4.4814,-1.7339,0.0373,2.5678,3.6195,2.7761
3.031,9.0273,6.3638,1.5119,-0.1763,-0.81159,0.49858,-0.5222,-1.1538,-0.36346,-0.76206
-0.059965,-0.58996,-0.33212,-0.27439,0.86562,0.51165,-1.7339,-1.2682,-0.36698,0.62464,-0.4899
-0.25621,-0.3525,-0.33212,1.9925,-0.042119,-0.81159,0.31254,-0.8952,-1.671,-0.32296,0.59876
-0.25621,0.71608,0.20356,0.1254,-0.31194,-0.37051,0.49858,0.0373,-0.35687,-0.36346,-0.76206
0.13628,0.24116,0.20356,2.0284,-0.95036,-0.81159,0.49858,1.3428,-0.16585,-2.9138,-2.1229
-1.1666,-1.3881,-1.4035,-0.49783,0.14479,0.070573,0.68462,1.3428,1.4942,0.40418,0.59876
0.049062,0.3467,0.20356,-0.58175,-0.32838,0.070573,0.49858,0.5968,0.46262,-0.32296,0.59876
-1.401,-0.035883,-0.86779,1.166,-0.81102,-0.81159,0.49858,1.7158,0.30759,-3.0941,-2.1229
0.087222,1.9034,1.0071,0.011216,-0.42624,-0.37051,0.68462,0.5968,0.42399,-0.11864,-0.76206
-0.038159,-0.61635,-0.33212,-0.39441,-0.84051,-0.37051,0.49858,0.4103,0.18062,-0.36346,-0.76206
-0.92673,-0.60975,-0.86779,-0.094119,1.0609,0.070573,0.49858,-0.1492,-0.5705,-0.33303,0.59876
-0.62145,-0.44485,-0.59995,2.8553,0.16715,-0.81159,0.31254,-0.8952,-1.671,-0.11864,-0.76206
2.1097,-1.0781,0.73923,2.0833,-1.2623,-0.81159,0.49858,-0.7087,-1.4211,-0.12808,-0.76206
-0.46337,-1.1704,-0.86779,1.4509,-0.41561,-0.81159,0.49858,-0.7087,-1.4211,-0.37367,-0.76206
-0.28892,0.75566,0.20356,-1.8459,0.40768,0.51165,-1.7339,-1.2682,-0.36698,0.16124,1.1431
8.466,5.1224,7.703,1.2554,-0.22458,-0.81159,0.49858,-0.3357,-0.89089,-0.11864,-0.76206
2.3713,1.2768,2.0784,-0.33222,-0.84051,-0.37051,0.49858,0.4103,0.18062,-0.090503,0.59876
-0.25076,0.1752,-0.064281,1.648,-0.37781,-0.37051,0.49858,-0.1492,-0.6115,0.1264,-0.76206
-0.010903,0.41925,0.20356,-0.55881,0.040815,0.070573,0.68462,0.5968,0.44332,-0.090503,0.59876
3.7723,3.3216,3.9533,0.27307,-0.40472,-0.37051,0.68462,0.4103,0.161,0.13514,-0.76206
10.014,19.812,16.006,1.5287,2.1713,0.070573,0.31254,0.4103,0.23933,0.1699,0.59876
0.75229,2.1673,1.5427,1.7469,-0.35659,-0.81159,0.49858,-0.7087,-1.4211,-0.36346,-0.76206
1.63,1.1053,1.5427,-0.19957,-0.58023,-0.37051,0.49858,0.2238,-0.086049,-0.36346,-0.76206
0.5942,1.2899,1.0071,0.7916,-1.159,-0.81159,0.49858,-0.1492,-0.63204,-0.11864,-0.76206
0.58875,3.4337,2.0784,2.4646,-0.90951,-1.2527,0.31254,0.7833,-0.89089,-3.0941,-2.1229
-0.73593,0.22797,-0.33212,1.2159,-0.23532,-0.81159,0.49858,-0.5222,-1.1538,-0.35328,-0.76206
1.063,0.18839,0.73923,0.49342,-1.0482,-0.37051,0.68462,0.4103,0.161,0.11763,-0.76206
-0.37069,-0.74827,-0.59995,-1.3888,-0.61814,0.070573,0.87066,1.5293,1.739,0.13514,-0.76206
-0.79045,-0.77466,-0.86779,-1.1149,-0.1152,0.070573,-1.7339,-1.6412,-0.98507,-0.11864,-0.4899
-1.1175,-0.91318,-1.1356,0.63549,0.3684,-0.37051,0.49858,0.4103,0.18062,0.15256,0.59876
1.1666,1.6659,1.5427,-0.1803,-0.4265,-0.37051,0.68462,0.5968,0.42399,0.14386,-0.76206
-0.29982,-0.29973,-0.33212,0.5379,0.10578,-0.37051,0.49858,-0.1492,-0.6115,-0.071879,0.59876
-0.85041,-0.7021,-0.86779,-0.14071,0.42428,0.070573,0.49858,0.4103,0.20021,-0.31291,0.59876
-0.054514,3.6778,1.8106,-0.30055,-0.073647,0.070573,0.68462,0.7833,0.70222,-0.081178,0.59876
-0.12538,0.023482,-0.064281,-0.54299,1.1257,0.070573,-1.7339,-2.2007,-1.8361,-0.33303,1.1431
0.21805,0.67651,0.47139,1.0055,-0.62745,-0.81159,0.49858,2.2753,1.0231,-2.9921,-2.1229
0.67052,1.7319,1.2749,0.59516,0.25019,-0.37051,0.49858,-0.3357,-0.87003,-0.32296,0.59876
-0.50698,-1.1177,-0.86779,-1.7014,-1.5767,0.070573,-1.7339,-0.8952,0.17081,0.35523,-0.4899
0.50153,0.8678,0.73923,2.5084,-0.73294,-1.2527,0.31254,0.96981,-0.6526,-2.8478,-2.1229
1.6082,0.06306,1.0071,0.49342,-1.0482,-0.37051,0.68462,0.4103,0.161,0.11763,-0.76206
0.43066,2.5564,1.5427,1.3665,-0.41285,-0.81159,0.49858,1.7158,0.30759,-2.9138,-2.1229
-0.62933,-0.54393,-0.59094,-0.040955,-1.539,-0.042803,-16.487,-5.9409,-6.6094,0.64148,0.60439
0.37013,-0.096643,0.10022,-0.54088,-0.21758,-0.042803,0.78978,0.88107,0.8142,-0.64749,-1.0439
-0.68695,0.079398,-0.24536,0.50416,-1.3126,-1.1129,-0.44425,0.18731,-0.34256,-0.80962,-1.0439
-0.083263,-0.35352,-0.24536,1.2344,-1.2119,-1.1129,-0.44425,0.36075,-0.036433,-0.74246,-1.0439
-1.1328,0.10814,-0.41815,7.8145,5.6451,-4.3231,-11.551,-4.7846,-8.0688,0.16897,3.5347
-0.093283,-0.34634,-0.24536,1.3058,-0.97874,-1.1129,-0.44425,-0.15956,-0.9041,-0.69093,-1.0439
-0.55669,-0.74153,-0.67734,1.0732,-1.2119,-1.1129,-0.44425,0.36075,-0.05739,-0.80962,-1.0439
-0.6118,-0.55651,-0.59094,0.81438,-0.077862,-1.1129,-0.44425,-1.894,-1.9184,1.3039,0.60439
0.92872,1.8308,1.4825,0.84414,-0.72993,-1.1129,-0.44425,0.013875,-0.63204,-0.80962,-1.0439
-0.79716,-0.56908,-0.67734,0.18834,1.3833,1.0273,-0.44425,1.228,1.4076,-0.57461,0.32967
-1.0752,-0.9517,-1.0229,-1.02,-2.9607,-0.042803,-16.487,-5.6518,-5.9385,0.74796,0.60439
-1.238,-0.83494,-1.0229,1.6606,0.81101,-1.1129,-16.487,-5.0737,-6.1355,0.64555,0.32967
-0.72202,-0.76848,-0.76374,-2.247,0.95055,2.0973,0.78978,-0.67988,0.35754,1.3155,0.60439
-0.80217,-0.41999,-0.59094,13.086,64.765,-1.1129,-16.487,-4.6883,-6.0139,0.88398,1.3108
-0.12334,-0.17928,-0.15897,0.06884,1.1412,-0.042803,-1.6783,0.18731,-0.30004,-0.64749,-1.0439
-0.39387,-0.42178,-0.41815,-0.46391,-0.1988,-0.042803,0.78978,0.88107,0.8142,-0.57461,0.32967
-0.55419,-0.30682,-0.41815,-1.1742,-1.7201,1.0273,-16.487,-5.5555,-5.7074,0.75558,0.60439
0.35009,-0.37328,-0.072572,-0.42513,10.601,2.0973,-16.487,-5.2664,-5.7296,1.3183,4.4505
-0.1008,-0.19544,-0.15897,-1.3047,-0.75643,1.0273,2.0238,-0.85332,-0.0050398,1.4711,0.60439
-0.69446,-0.64273,-0.67734,0.73557,0.81444,-0.042803,-16.487,-6.0372,-6.8248,0.75558,0.60439
5.2021,2.9859,3.988,8.6156,28.428,3.1674,-14.019,-4.4955,-6.5699,1.0566,3.0769
0.78594,0.7692,0.79138,0.84414,-0.72993,-1.1129,-0.44425,0.013875,-0.63204,-0.80962,-1.0439
-0.56421,-0.29963,-0.41815,-0.24524,0.026588,-0.042803,-0.44425,0.53419,0.24431,-0.74246,-1.0439
-1.0351,-0.39843,-0.67734,0.41958,-1.3126,-1.1129,-16.487,-4.9773,-5.931,0.54055,1.7033
-1.1128,-0.92476,-1.0229,13.408,31.462,-2.1829,-16.487,-4.9773,-7.3591,0.7403,4.1071
-0.31121,-0.62657,-0.50455,1.4327,1.3376,-1.1129,-16.487,-5.2664,-6.5384,0.54055,1.7033
-0.46401,-0.37148,-0.41815,-0.94842,0.61444,1.0273,0.78978,1.228,1.388,-0.60921,0.32967
-0.03567,0.33987,0.18661,-0.87792,0.68708,1.0273,-0.44425,1.0545,1.1229,-0.54279,0.32967
-1.2305,-0.84033,-1.0229,0.04616,2.3669,1.0273,-0.44425,-1.3736,-0.91507,1.519,2.2527
-0.65939,-0.66788,-0.67734,-1.3689,-0.51947,1.0273,2.0238,-0.67988,0.31644,1.6376,0.60439
-0.02565,-0.39484,-0.24536,2.4106,6.3251,-1.1129,-16.487,-5.2664,-7.1179,0.12191,2.4882
-0.92742,-0.91218,-0.93653,-0.049819,0.57572,-0.042803,-16.487,-4.881,-5.7296,0.52745,0.32967
1.084,0.84644,0.96417,0.3631,0.28421,-1.1129,-0.44425,0.88107,0.83426,-0.57461,0.32967
